atom[96]Ga	a	0.390221	0.579726	0.09956	0.005	1	0.019	Def	0
atom[97]Ga	a	0.433047	0.589991	0.103955	0.005	1	0.019	Def	0
atom[98]Ga	a	0.411817	0.595284	0.07649	0.005	1	0.019	Def	0
atom[99]Ga	a	0.357228	0.608894	0.103955	0.005	1	0.019	Def	0
atom[100]Ga	a	0.60628	0.567741	0.072095	0.005	1	0.019	Def	0
atom[101]Ga	a	0.62751	0.562448	0.09956	0.005	1	0.019	Def	0
atom[102]Ga	a	0.670335	0.572712	0.103955	0.005	1	0.019	Def	0
atom[103]Ga	a	0.530461	0.586644	0.072095	0.005	1	0.019	Def	0
atom[104]Ga	a	0.551691	0.581351	0.09956	0.005	1	0.019	Def	0
atom[105]Ga	a	0.594516	0.591616	0.103955	0.005	1	0.019	Def	0
atom[106]Ga	a	0.573287	0.596909	0.07649	0.005	1	0.019	Def	0
atom[107]Ga	a	0.454643	0.605548	0.072095	0.005	1	0.019	Def	0
atom[108]Ga	a	0.475872	0.600255	0.09956	0.005	1	0.019	Def	0
atom[109]Ga	a	0.518697	0.61052	0.103955	0.005	1	0.019	Def	0
atom[110]Ga	a	0.497468	0.615813	0.07649	0.005	1	0.019	Def	0
atom[111]Ga	a	0.400053	0.619159	0.09956	0.005	1	0.019	Def	0
atom[112]Ga	a	0.442878	0.629423	0.103955	0.005	1	0.019	Def	0
atom[113]Ga	a	0.367059	0.648327	0.103955	0.005	1	0.019	Def	0
atom[114]Ga	a	0.637341	0.60188	0.09956	0.005	1	0.019	Def	0
atom[115]Ga	a	0.680167	0.612145	0.103955	0.005	1	0.019	Def	0
atom[116]Ga	a	0.540293	0.626077	0.072095	0.005	1	0.019	Def	0
atom[117]Ga	a	0.561522	0.620784	0.09956	0.005	1	0.019	Def	0
atom[118]Ga	a	0.604348	0.631049	0.103955	0.005	1	0.019	Def	0
atom[119]Ga	a	0.485703	0.639688	0.09956	0.005	1	0.019	Def	0
atom[120]Ga	a	0.528529	0.649952	0.103955	0.005	1	0.019	Def	0
atom[121]Ga	a	0.409885	0.658592	0.09956	0.005	1	0.019	Def	0
atom[122]Ga	a	0.45271	0.668856	0.103955	0.005	1	0.019	Def	0
atom[123]Ga	a	0.647173	0.641313	0.09956	0.005	1	0.019	Def	0
atom[124]Ga	a	0.571354	0.660217	0.09956	0.005	1	0.019	Def	0
atom[125]Ga	a	0.614179	0.670482	0.103955	0.005	1	0.019	Def	0
atom[126]Ga	a	0.495535	0.679121	0.09956	0.005	1	0.019	Def	0
atom[127]Ga	a	0.538361	0.689385	0.103955	0.005	1	0.019	Def	0
atom[128]Ga	a	0.462542	0.708289	0.103955	0.005	1	0.019	Def	0
atom[129]Ga	a	0.387386	0.24536	0.15449	0.005	1	0.019	Def	0
atom[130]Ga	a	0.430212	0.255624	0.158885	0.005	1	0.019	Def	0
atom[131]Ga	a	0.408983	0.260917	0.13142	0.005	1	0.019	Def	0
